-0.00037400657740427+-0.000111962916010126i,0.000242483062451747+4.245311015238e-05i,0.00021359421225507+-3.97380724307568e-05i,0.00119975818959102+-0.000216555676476461i,6.61912262770169e-05+-0.00277724138609892i,5.21772434162046e-05+0.000107293104509483i,0.000219122728672+-8.49566158514735e-05i,-1.84818234723491e-05+7.13690491643534e-05i,0.000241195920005429+0.000113573232391885i,8.54333434292843e-05+-0.000357658396125337i,1.03046938209287e-05+8.08804515729439e-05i,0.000636250432433709+9.85449211225769e-05i,6.6518617247194e-05+0.00184169300997673i,0.000429752305296365+3.08653122702123e-05i,0.000567066178017327+0.000134970100154985i,-0.000202589589489472+0.000251612460353878i
-0.000156220024800227+-6.8027029213224e-05i,-0.000255701376466682+0.000280521166814714i,-0.000125484225304653+1.85747021402783e-05i,0.000899062697337185+-0.000112450777588964i,-3.5491702592201e-05+-0.00331004874736705i,-0.000258012437284026+-0.000192867493432009i,0.000570448087777489+1.00442147993779e-05i,-1.54749261756733e-06+7.8719082875668e-05i,-0.000459852526252633+-0.000187643467424324i,8.60359045970602e-05+-2.15591217701432e-05i,0.000179284133892045+-8.63741975068616e-05i,0.00108533041700583+-0.000318096203026775i,-8.60100490362912e-05+-0.000506025454727174i,-0.000395421084804631+0.000102733936002289i,0.000244356973130283+0.000158671484065325i,-0.000139390463176419+-0.000173672758907622i
0.000360460369634179+0.000233845582980947i,0.000162625199795304+0.000182268995226662i,-7.29177213769051e-05+2.24352671891064e-05i,0.0010570398202566+0.000223239752512674i,4.15018855668631e-07+-0.0016169056563759i,0.00042865643329909+1.35889701628261e-05i,0.000633318785883691+9.86298543024748e-05i,1.94174273862979e-05+-0.000200492964778267i,-0.000187009617179918+-1.45004236073698e-07i,-0.000246715907661669+0.000412455241798351i,-0.000176983738674389+0.000121919844939122i,0.000880246320769824+-0.000255820518388467i,0.000122666983350857+-0.000251794265558365i,0.000268624028365165+-0.000316664930467832i,-0.00028606799635881+0.000122662525365657i,-3.8196391038763e-05+-0.000269362387461807i
0.000163278581664995+-0.000152526320911142i,3.32763187114107e-05+-8.53453579743577e-05i,0.000211865052897108+-0.0001220653388321i,0.000588026405375634+0.000279953670481085i,0.00011115970750543+-0.0030390388357326i,-0.00052615568324852+0.000306014119211876i,0.000248119118904557+0.000135237816416571i,2.77428735798058e-05+-0.000338139979320074i,0.000136769368870028+0.0001816060452892i,0.000314201895222199+0.000440876936856575i,2.84303322989253e-05+-7.60434068716565e-05i,0.00104786374540903+4.99168472399168e-05i,-8.10776527049049e-05+-0.000391679548712889i,-7.83036693176509e-05+0.000138329256935785i,-0.00060272359885428+4.50635034404966e-05i,4.26766221344667e-05+1.22492769559878e-05i
-0.000201070190487336+-3.75225164246256e-05i,-0.000235472152897939+-0.000287414414886909i,-8.14558836110011e-05+0.000115041420372232i,6.55104830212211e-05+4.82608315407157e-06i,-0.000101042939040694+-0.00245711920930345i,0.000534714410395642+-0.000191902320547376i,-0.000370011479943175+0.00013486878098643i,-2.43574017021932e-05+5.2884006340794e-07i,-8.20966297960406e-05+-0.000257090487984864i,-0.000222815798176304+5.41196571156249e-05i,0.000137433257179704+-3.5334857288557e-05i,0.00124211760745377+0.000279046237569336i,-2.83569581659083e-06+-0.00176944708557041i,-0.000134600543403968+0.000133639383800385i,-0.000611506697465009+-9.19476187940264e-06i,7.57735290479733e-05+0.000242876078682899i
0.000184724283975447+0.000205942438163428i,0.000320239003542161+-0.00021471643318574i,-3.27237290176632e-05+-4.40375672070512e-05i,-7.50422883890817e-05+-0.000290832945175843i,7.72535979587586e-05+-0.00129961705887019i,-0.000458716057138765+0.000130282508217569i,-0.000644616801248418+0.000132574283864662i,-0.000120967902683958+0.000295564535628799i,-0.000491323992982896+0.000121467758384053i,1.40302760160761e-05+-0.000285023928039894i,-0.000179456340816481+5.96371644618833e-05i,0.00122188629827936+-9.20154681114041e-05i,2.38777921892549e-06+-0.00173466178382675i,0.000334291576675978+-0.000127025071517895i,-0.000233335841947408+-7.42641201656933e-05i,8.31691785943001e-05+-1.37597517106321e-05i
0.000419515088858743+-0.000200582261205667i,-0.000240716287477974+-1.12108916330377e-05i,0.000180616261922841+3.2711393567822e-05i,-0.000113351942376896+0.000212327328469254i,-0.0001160851443855+-0.00186938536378912i,0.000307748421911748+-1.21280199095671e-05i,-0.000553263123449496+6.12732363681476e-05i,-0.000196369541149557+0.00015938444406173i,0.000187062075116945+5.609368144412e-05i,0.00018952561833383+-0.000308458145385338i,1.53319968107144e-05+-5.74236331984845e-05i,0.00131282739813719+-0.000296169671196498i,-0.000112477267826668+-0.000540381582536224i,-0.000493061780612662+0.000337323814221541i,0.000386380223494551+-0.000158624392868896i,8.33012025684893e-05+-0.000436674194724966i
-0.000316707472143272+4.42894951516937e-05i,5.78848956048609e-05+0.000236625539702011i,-0.000113469690093545+2.09817329737946e-05i,-0.000479129237264766+0.000315315028740866i,-2.02340788267931e-05+-0.00228514517470714i,-9.84677007545723e-05+-0.000328470659070142i,-0.00012286230676496+-0.000104017200335118i,-0.000190700617895808+-0.000287063486548536i,0.000109377312345825+-0.000181063943422474i,-0.000276049493052587+-1.19527806683098e-05i,9.07723677875944e-05+0.000100985140774696i,0.00106240680854621+0.000247184528618376i,0.000135663690345273+-0.00247822837124495i,0.000579136117647212+-0.000176920966881034i,0.000702385435607753+-0.000169220505199927i,5.92989155132666e-05+-0.000276960839321106i
5.65744212820608e-06+0.00010191912430348i,0.000110479378852254+0.000231874201960511i,-1.08261837573925e-05+-0.000113690693873i,-0.000720125318928336+-0.000200302477169771i,5.75939110947651e-05+-0.000438486036069395i,-0.000130236681191613+0.000302879117423755i,0.00046537771222944+-0.000212372462762053i,-0.00017029596437421+-0.000192686338873536i,-0.000388262773084548+6.19590942593418e-05i,0.000222457472928193+0.000342327731544133i,-0.000151378852307097+-4.55024727206709e-05i,0.0011145921836717+0.000377268160684783i,-5.19164845327352e-05+-0.00444363451119486i,-0.00056700772209762+-0.000154691189614069i,0.000640968998216078+-2.98653319092618e-05i,-5.10266526017402e-05+0.000239669543054257i
0.000294551024233103+-0.000117660496336517i,-0.000184160647349804+-0.000124460167774406i,0.000135070153560336+0.000119896179435714i,-0.000689843783977897+-0.000376291927076723i,-9.44403037444696e-05+0.00246299825113219i,0.000327439653813901+-7.173678838664e-05i,0.000648638648597833+-0.000166382035689137i,-0.000150171127695927+0.000279409274898649i,-8.1251554508699e-05+3.13378197234458e-05i,-0.000101711095957321+0.000330808389710505i,9.98039085156205e-05+-5.05245059746989e-05i,0.000720930468414283+-5.39802630238954e-05i,8.41240653425863e-05+-0.00282969473815729i,0.000458794277969275+0.000291131661327601i,4.10088486821053e-05+7.80456037446807e-05i,-0.000176803590012324+0.000291025845372526i
