6.55215698343152e-06+-0.00015652801147775i,-0.000782570855312709+0.000518595483008976i,3.27170182564173e-05+-4.31963186512416e-05i,-1.77983884190901e-05+1.98341787810163e-05i,8.59655515472577e-05+-0.000191118918622931i,-8.63375751502193e-05+-1.34190999777722e-05i,-5.46326668617293e-05+0.000177949592715441i,0.000169268113476738+3.52860117442585e-05i,0.000290191523079204+3.99539177192449e-05i,-0.000201390386864371+-0.000142826192184149i,4.27768638992537e-05+8.00095286590078e-05i,4.23542749019804e-05+-7.6524811514915e-05i,8.75607704609146e-05+-0.000159114988659895i,-0.000300087007240735+0.000111154433075221i,7.57568435946043e-05+8.12726346042254e-05i,-5.02290208858833e-05+-5.91553471159062e-05i
-0.000242676472578422+0.000117001418817175i,-0.00070301332606229+-1.8541023103207e-05i,-5.36244858583725e-05+-1.67334162932624e-05i,-3.48336081949655e-05+-8.22831868660494e-05i,-0.000106930007591989+0.000168309460488654i,0.000304298544070641+-8.56069827867597e-05i,6.73579158903665e-05+-4.95211285624659e-05i,-7.71614194215095e-05+0.000127030171712198i,0.000193716377550491+1.92514200435262e-05i,-0.000113618352477695+0.000429187378625403i,5.71252686105212e-05+2.6868878372127e-07i,-2.31052714203284e-05+9.69932160988087e-06i,3.39415901481377e-05+-5.90068672547499e-05i,9.00278289527397e-05+-3.88960072745645e-05i,-6.17638543098135e-05+-0.00028243685740727i,0.000155593468163644+2.86558670664559e-05i
-0.000303176248738756+-7.02763778988673e-05i,-0.00083020591434334+-0.000379212652732841i,-8.00491392932681e-05+4.98615187297637e-05i,2.52104619753701e-05+9.81256147784174e-05i,3.53241966765833e-05+-1.36683622803283e-05i,-0.000185457198367422+8.77772607256022e-05i,-4.1890975655961e-05+-0.000210616622315741i,-2.07441394780678e-05+-3.03721142747088e-05i,-0.00015073339600108+-0.000154964670712588i,-0.000264546440419557+-6.61479251648642e-05i,-5.3810641927204e-05+-4.71435165703625e-05i,-7.32566567431149e-05+6.84295761613491e-05i,-0.000105109004182076+0.000173209334480571i,0.000194025948174432+-8.9173413999852e-05i,8.25420612376426e-05+0.000251678894762151i,-0.000124614342384491+7.3099594622005e-05i
-3.80652330872086e-06+-5.17197054189025e-05i,-0.0005732004797266+0.000159468964576821i,8.8668722879244e-05+3.55469789266005e-05i,0.000125211632484025+3.72220258132032e-05i,3.73372884526389e-05+-0.000199415668430497i,-8.50667734092355e-05+3.53765155260537e-05i,-8.71320033335401e-06+0.000366801626735841i,7.45062441452006e-05+-6.01044334922589e-05i,-0.000312373741780214+0.000134163736967798i,-0.000165724573777221+-0.000408757702498623i,-6.16843685646173e-05+0.000131080255511542i,4.75869203733083e-05+-0.000120372401530934i,0.000104796872956282+6.47725760894504e-06i,-0.00022733388795503+0.000166244719033546i,-0.000157313582101558+2.17308338932615e-05i,6.342531288619e-05+-4.98938184210122e-05i
0.000245256882723935+0.00015475231324422i,-0.000723435135182994+0.000364126342504266i,5.4301885301097e-05+-5.48692989102137e-05i,-9.6777432186174e-05+-9.32138584953001e-05i,-8.40962637156179e-05+1.19635222141002e-05i,0.000250933491103652+-0.000182613191268651i,7.87261151923892e-05+-0.000184650060497223i,-1.76126561976797e-05+9.45206778505918e-05i,-0.00018005776361527+-4.48802376540022e-05i,4.78054259537207e-06+0.000366104150411909i,0.000123246262456483+0.000262718523842915i,0.000131531650284478+6.04331445470766e-05i,-8.90776142553145e-05+-0.000214873496349356i,2.4581103606048e-05+-0.000117880314725841i,7.7290882006187e-05+-0.000238652057137767i,6.51699488695925e-05+-3.95328237307845e-05i
0.000302556392851917+-3.41977006109597e-05i,-0.000642077299232772+-0.000534943515500253i,-0.000103856687713089+-0.000104354882286294i,-7.56940889250155e-05+0.00012501344756913i,0.000146047036913498+0.000183967489279087i,-0.000169585646459524+0.000232883297267998i,-6.41458385377036e-05+4.577031362849e-06i,-0.000116790273853699+3.16540380411864e-05i,0.000131406831320893+-0.000148056720809494i,8.63679682379465e-05+0.000146049906388538i,5.97480135989384e-06+0.000316154166370146i,-0.000145384245500709+7.48054852450345e-05i,6.68775546887956e-05+0.00015002509265494i,0.000222014650933232+-4.39953332464855e-05i,-9.60793999320777e-05+0.000349227858468789i,4.75853740476978e-06+0.000109054406334665i
3.20320408608252e-05+-0.000125920947963064i,-0.000912547211187577+0.00011647928321994i,-7.10949532004481e-06+-0.000189213943706856i,0.000147616251324624+-3.28757042846505e-05i,-0.000210390906419303+-0.00030954366630967i,-7.27430981458991e-05+-0.000144200221815461i,0.000147136983553463+0.000358842196221373i,9.79052188598431e-05+-9.38553464081344e-05i,0.000318696597844508+5.14594948555604e-05i,0.000209721230158818+-0.000507831874947693i,-0.000112466367518226+0.00021184546153396i,6.84217226021581e-06+-0.000130522944166277i,2.15952396970252e-05+0.000151370096793506i,-0.000294720157403824+0.000188195573480658i,2.88311522731853e-05+-0.000145581478730004i,-0.000104976466061132+1.79586154530499e-05i
-0.00023319310402141+6.87391568826141e-05i,-0.000789724631429207+0.000350817735601052i,9.7162420804376e-05+-0.000229231971614048i,-7.35368572281305e-05+-4.04558617134278e-05i,0.000172836347520481+-0.000136558577990706i,0.000263147223761417+-2.88735271240376e-05i,-0.00012885242409547+-0.000178562781694705i,-3.2658755156478e-06+-3.20128602534213e-05i,0.000201036038794711+-8.25510911302357e-06i,-8.36826011416456e-05+0.000236936417293651i,7.04219952232134e-06+1.22515389689948e-05i,0.000109091002072754+5.52161597525902e-05i,-0.000159803798297099+-0.000299346150875954i,0.000158695391366283+-0.00020366179723617i,3.39049950975768e-06+-0.000270554420363493i,0.00020009020302836+-0.000104545577718048i
-0.000325265857973871+-0.000138662702253347i,-0.000570531494100394+-0.000231123337736753i,-1.57396965854259e-05+-0.000239749617696894i,-8.64993396243932e-05+2.31653994096045e-05i,-3.30394887581168e-05+0.000199349265149776i,-0.000279369081039217+0.000139648470712118i,8.57357372656475e-05+-0.000212311959573019i,-0.00016138527091154+8.60003560161002e-05i,-9.2253606022126e-05+-7.07924419007437e-06i,0.000107261792478776+0.000253753984127311i,0.000111878604480858+-4.30488298899542e-05i,-9.40900105462655e-05+-0.00010474980167144i,0.000204530307640078+-8.54866887571368e-05i,3.50568403775069e-05+8.79624852350117e-05i,-5.9776223150512e-05+0.000191421506280011i,-0.000107971493325246+2.71702530333184e-05i
-6.71858447814047e-05+8.32706456615679e-05i,-0.000478858977785929+-0.000247139611380847i,-8.27168729564699e-05+-0.000141791551376947i,6.15204250017704e-05+-0.00019202723626478i,-5.66029518583162e-05+1.35093870469997e-05i,0.000180253524321704+-0.000102173490188699i,-0.000142604823975079+0.00023118401620644i,0.000116631621470536+-4.39801521325717e-05i,-0.000337822305711093+0.000166125769499684i,0.000244433346350423+-0.000279365663302262i,-2.66251266628306e-05+-9.70124670805466e-05i,-9.04846365861395e-05+9.71982537760899e-05i,-0.000132274499437196+0.000189375119927664i,-0.000140609918808028+6.51090073341733e-05i,6.30029202603697e-05+0.000127247542014841i,-4.57778989173282e-05+5.54008143209218e-05i
