0.000194578414539082+1.25089953199508e-05i,1.51478656185803e-05+-0.000115745769643623i,0.000155775945777281+0.00122613542889382i,0.000464643693327434+-4.12853789913693e-05i,-0.000475699133249945+8.35883129972682e-05i,-4.78023424666229e-05+0.000200413941592799i,-0.000100484221512978+0.000128722096917434i,-0.000581689063870508+4.79483519907996e-05i
-0.000472424973615645+-2.166628609203e-05i,1.94573674014043e-05+0.000135762331202769i,0.000141652137794942+0.000217368237624356i,-0.000756776155763242+4.36110787584203e-05i,-0.000319425961378509+9.80577214010506e-05i,6.34630559908456e-05+-3.07262033421053e-05i,-4.71819247757754e-05+0.000943551475676109i,-0.00015879221894227+-1.84475408454726e-05i
-0.000271686546737969+-1.15012356160723e-05i,-6.65217501195457e-05+-0.000170839597617804i,5.54972551273393e-05+-0.000505943720773377i,-0.000253263398092076+-2.59150887955918e-05i,0.000429846237039377+8.72963267229404e-05i,-3.86101470126024e-05+-0.000111704850523263i,-7.77101806093225e-05+0.000124710508742791i,0.000916231735761464+-3.04099472253897e-05i
0.000461629857261882+-7.56085509641898e-05i,8.27485319631197e-05+-1.22478156270071e-05i,8.12277860622077e-05+-4.57687258974336e-05i,0.000683725539875898+9.7735427605674e-07i,0.000483194526990284+-5.87840890815944e-05i,-1.03037022351027e-05+0.000219388018582301i,-3.95087898289498e-05+-0.000237558118783041i,0.000300706177370998+6.28626421955543e-05i
0.000415898149842661+-3.15749060053698e-05i,-6.77951311406453e-05+0.000136546185368658i,-8.34029511596529e-05+0.00041405403013594i,0.000136886652399416+0.00011641767591187i,-0.000202935804622958+-9.72372101343502e-05i,5.91915497644042e-05+-0.000126898875776099i,-0.000102660446013959+-0.000479739828876752i,-0.000637022460522042+-9.38541252201215e-06i
-0.000311216924290453+-2.99259239009277e-06i,2.69099468693767e-05+-0.000210410420717518i,-0.000182815362242339+0.000676173870565085i,-0.000833246437401636+-1.48990157059667e-05i,-0.000416443311502531+-7.29009738314437e-05i,-9.36690574747284e-05+-5.57990210181045e-05i,-8.72266330215918e-05+5.8554514034639e-05i,-0.000135821552308676+-0.000162925655328592i
-0.000507960328548013+0.000104316851434351i,3.10012761996844e-05+0.000143397439413587i,-0.000191846933723222+0.000768634364279327i,-0.000299050861502104+-0.000144641644173171i,0.000360336735111783+-1.70441811523001e-05i,0.000100440412942134+0.000201009258801315i,-0.000120789591186913+0.000607391380513868i,0.00088938794439544+-1.67275713419479e-05i
0.000164638786335364+5.75149017697352e-05i,-8.68958605313137e-05+0.000101875989031287i,-0.000169059129895134+0.000435985237792482i,0.00078748902808911+-2.43127875519384e-07i,0.000677456912377221+8.64963844618359e-05i,-6.90933870700588e-05+-0.000130503523942391i,3.74886813545014e-05+0.00123595572975773i,0.000159198456808984+3.85197466171495e-05i
0.000562912039988545+4.90201255825204e-05i,0.000113088393355837+-0.000187369956507781i,-0.000155530845452683+-0.000862021040512065i,-3.76157010869511e-05+-8.33235512402739e-06i,9.99897328201251e-05+0.000129269796436413i,6.28167530317769e-06+0.00013117621839414i,-5.03926545088829e-05+0.000661709099352997i,-0.000908034511816106+-6.84576074670221e-05i
9.00285776758924e-05+-5.63741106092216e-05i,-9.47408147840281e-05+0.000140231845290306i,-8.47614317543178e-05+-0.000471914146709825i,-0.000952094831112293+-0.000108300717376179i,-0.000452077531577355+9.19815827618858e-05i,5.96704619070571e-05+9.87528020926815e-05i,3.48632773547517e-05+-0.000581674188197039i,0.000402154721162033+-3.47777769677242e-06i
-0.00055546252993521+-6.60723813655926e-05i,4.33551844219925e-05+-6.86029394617306e-05i,-6.88144999135908e-05+0.000784025188962862i,0.000465700473419336+-1.61223335903065e-05i,-0.000211618663221124+2.34659406755075e-05i,-9.99312375024105e-05+-0.000215587903385089i,1.45013925525882e-05+-0.00110867409823533i,0.00105021866589571+0.000107670581228647i
-0.00034913042449573+-0.000104431916717245i,1.58051323259112e-05+-0.000114075377258343i,2.19893887261438e-05+0.00149561181397162i,0.000794577570549118+7.35234691492919e-05i,0.000431258133181045+-2.77989327258911e-05i,0.000105572456941062+0.000143428802477815i,0.000180168561914959+0.000199258979911673i,-0.00056401600488067+-1.00861054546998e-05i
0.000342690430598975+-2.3817276296627e-05i,-6.59360784700372e-05+0.00023199308665746i,4.5873415529504e-06+0.000436195015378028i,-0.000838546450346252+-5.08251404787985e-05i,0.000330379153752999+-0.000111972445254301i,-8.71322747152462e-05+-1.23366273480165e-05i,0.000205580734529795+0.00151602562666422i,-0.000709294654840153+-3.74087097536923e-05i
0.000286513545669948+-2.13174176770358e-05i,0.000109665721490552+-0.00013620877687535i,3.50086367790174e-05+-0.0010933353540399i,-0.000749608088607886+-1.39482714798481e-05i,-0.000353566470919091+-0.000144946135288425i,5.14074672040176e-05+-0.000194783226284436i,0.000100911589846898+0.000689505028125925i,0.000748392503873394+7.19356032888648e-05i
-0.000475795624858243+4.12790579564598e-06i,-0.00013083062401633+-4.87323408603696e-05i,0.000156508012692927+-0.00132269989141114i,0.00064688545432913+6.24944593921106e-05i,-0.000344763863371007+-4.43314675822466e-05i,2.12231319213392e-05+0.000177668854829725i,5.45284542144811e-05+-0.000408006601929923i,0.000451732461884426+1.22889759811858e-05i
-0.00052280855356215+3.6972530843295e-05i,9.41941078294969e-05+0.000176686632713394i,0.000100228045018152+-0.00022025264462546i,0.000234176339248554+-9.65560003984854e-07i,0.000329692741423363+6.34624419704786e-05i,-9.85905730342376e-05+-0.000176149703093476i,2.2151925069228e-05+-0.00122569275218329i,-0.000778210586738784+-2.17517657414977e-05i
0.000247185365161257+0.000100706298811127i,-1.91498654314353e-05+-0.000192763848727665i,0.000183573011962063+0.00067976757399984i,-0.000886702787719003+3.40586235874646e-05i,0.000411657334037553+9.53313977589932e-05i,0.000137151586564699+-0.000119269880854212i,-0.000140165048711224+-0.000880851439091829i,-0.000177874729704708+6.08731240691472e-05i
0.000412919872936744+7.37294843370379e-05i,-6.27632835296222e-05+7.24532976009488e-05i,4.83220923553933e-05+0.000913682948337787i,-0.000174281027132466+0.000114833546758725i,-0.000279173183209745+9.64901333942584e-05i,-0.000126470828247388+9.23663380710824e-05i,-9.18690227082675e-05+0.000175366145083704i,0.00085873218721853+-2.81540532424444e-05i
-0.000329960491777631+-8.8254913252529e-05i,0.000125262101970036+2.47499819986174e-05i,0.00012178986324599+0.000421763097601593i,0.000755170842130723+-2.27242875873323e-05i,-0.000584185237922332+-9.24346622957705e-06i,7.2708312084493e-05+-0.000235837952303209i,-0.000137547043643502+0.000997835776859017i,6.48921236134004e-05+-0.000107556950583236i
-0.00052955069257682+-0.000201258475565976i,-0.000147310177378209+-0.000185779576248124i,4.63996124063456e-05+-0.000566988301166793i,-5.90194122644489e-05+-8.21039389776666e-05i,-3.17004386351776e-05+3.0113580692126e-05i,8.2454795927111e-06+3.99190956593142e-06i,-5.13678251571476e-05+0.00100839926341823i,-0.000771973830141479+4.82524324150093e-05i
5.04233500837922e-05+-0.00014188690341754i,0.000115914189997566+0.000131417342257707i,-0.000103384694436147+-0.000985494854614564i,-0.000760740267595533+5.72273756249221e-05i,0.000527227705934208+3.03471339755503e-05i,-8.81458063550161e-05+3.39782107949241e-05i,-5.10694763637975e-05+0.000113077575078547i,9.96776051494059e-05+6.06478868721724e-05i
0.000447098303814022+-3.18772797360156e-05i,-4.11064336599466e-05+-5.0981009188213e-05i,-0.000303408817334176+-0.000358105306567136i,0.000308929507392352+3.8206375525532e-05i,6.11199561725045e-05+2.74702223692031e-05i,0.000129902754845553+-0.000242583946090675i,-0.000106224212358729+-0.000443151224366769i,0.000704889677185488+-4.84357068067078e-05i
-4.65275604094256e-06+7.30959749912756e-05i,-3.80280884811821e-05+-0.000125277759321042i,-0.000131612256771812+0.000860314951040619i,0.000758316763839138+-2.78137223981716e-05i,-0.000511490547698003+-0.000184825778036194i,-0.000113196887684462+9.95961435327297e-05i,-6.21242012914985e-05+-0.000619898589789292i,-0.000630995281457885+-1.62801897804319e-05i
-0.000664658633045268+1.99504945274124e-05i,7.95735926436708e-05+0.000199453045111033i,-9.34977489590679e-05+0.0013976266952288i,-0.000820412387033659+7.96962526859881e-06i,-0.000227714725972902+-0.000140228089833947i,5.60841943342559e-05+-0.000120034557272534i,0.000111229025029417+6.77624342650205e-05i,-0.000859393342206812+-5.48189501338643e-06i
-0.000377080245851589+5.16360388331596e-05i,-7.33731742003284e-05+-0.000232293179416659i,-5.27922272215629e-05+0.00080674258736493i,-0.000735764199638715+-3.36910200250861e-05i,0.000469124090040587+-5.52555908394507e-05i,-1.50270217291251e-06+-0.000168061306738307i,0.000187072031453554+0.000891412738710773i,0.000860525523985816+-5.52440194111619e-05i
0.000347801471042451+7.68256948846758e-05i,4.84994011832197e-05+-2.43064557759999e-05i,-7.83451075466783e-05+-0.000294028267881074i,0.00095991760753077+-9.87054967848108e-05i,0.00028010267258274+9.79108257189799e-05i,-2.16077643704577e-05+0.000161351317717092i,7.84246433760578e-05+0.00103759776756614i,0.000381488942702536+2.75745172503095e-05i
0.000219203088250443+6.41524773557934e-05i,-3.97782551975075e-05+7.87579963245879e-05i,0.000107187573833244+-0.000820190163165979i,4.72329929012303e-05+6.75370396932087e-06i,-0.00043949695295303+4.00879864863688e-05i,2.79124846844456e-05+-0.000173222437896296i,7.00810302584146e-05+0.000281469732170025i,-0.00102517462216443+0.000106844349932278i
-0.000469472377067451+-7.41374902503157e-05i,3.85437071763204e-05+-0.000261136530170334i,0.000163758652657307+-0.000406204713041266i,-0.000920487245421149+8.68955994749898e-05i,-0.000409508462071534+5.61669068584606e-05i,-5.78477281096349e-05+-2.02012018086214e-05i,8.07550174302245e-05+-0.000452633711774936i,0.000205773850475425+-5.47524936224062e-06i
-0.000388922808908648+-7.74675595000799e-05i,2.0497521369207e-05+7.76601021518249e-05i,0.000250108742063697+0.000520852538355521i,0.000461436222727123+-3.41101538178745e-05i,0.000381020730101836+5.62373921840187e-05i,9.39536417829147e-05+0.000172758473638399i,0.000106412698805747+-0.000377979766230414i,0.000698648827618331+-5.47882066171324e-05i
0.000412105927910945+-4.76393634018914e-05i,-9.18144404862895e-05+1.09524037095322e-05i,0.000214553088020758+0.0011127771036556i,0.000492573603891369+4.98200855917436e-06i,0.000301314327000244+-2.49863466620013e-06i,-4.98610180828365e-05+-0.000182005795788366i,-7.33022971786679e-05+0.000286544312659984i,-0.000568887094681458+7.48652292839516e-05i
0.000318163880633917+-0.00012658767110003i,0.000101234907239161+-0.000217563684798059i,0.000153639771427285+0.000565823108801935i,-0.000591218958559928+8.70938897607494e-05i,-0.00044679415314732+-0.000122388399928691i,-2.38823600280145e-05+0.000134233072020948i,-5.43706637714517e-05+0.000804005082518401i,-0.000289346117082373+-5.92210307012601e-05i
-0.000445838224446084+-6.59339423630597e-05i,-6.76108545026785e-05+0.000181844763836233i,-1.95574542151359e-05+-0.000396176429328803i,-0.000198322033354055+-8.11428461676814e-05i,-0.000326169509309251+-7.08312108306594e-05i,7.33756080898262e-05+0.000103591119073419i,-0.000178197628167047+0.000868560470967046i,0.000686796386095887+-6.81317093002744e-05i
-0.000387540703824521+7.98265202258306e-05i,2.57385731723056e-05+-9.34099878494633e-05i,-8.48454708888756e-05+-0.00080478498049205i,0.000784461168580529+-3.3348866544565e-05i,0.000451554774316781+-5.09083267587712e-05i,-9.92338871842625e-05+-0.000132181256612007i,-4.70318191508388e-05+5.63440182416669e-05i,0.000235197953654865+8.98274096895274e-05i
0.000380096060104803+0.000161340142903545i,3.63169960845759e-05+-2.56040197200276e-05i,-0.000120827484574205+-0.000161036140307252i,0.000195394897756077+9.83006085085188e-05i,0.000483620601199056+-7.74261442539525e-05i,0.000110817568164189+0.000219421179431248i,-0.000100480150340901+-0.000663692813358853i,-0.000849046184721106+1.13123656951384e-05i
0.000512240493852163+8.89329411727467e-05i,-0.000107510774024527+0.000219318212423085i,-0.000191940032975675+0.000712242145428258i,-0.000926351288732726+-2.76095368146429e-06i,-0.000273478913116475+-5.94098938522262e-05i,-6.99593948057746e-05+-9.82446285147884e-05i,-0.00012467087135367+-0.000938333202228338i,1.10121798328065e-05+-8.78409561720311e-05i
-0.000206236495638236+5.09501318002203e-05i,0.000129374993086609+-0.000161029418127814i,-9.77817027712264e-05+0.00142096804724004i,0.000326716748789532+-7.68011065940375e-05i,-0.000586489905075259+7.50184357954004e-05i,-1.75807464941938e-05+-8.95040496690719e-05i,-0.000125166502756906+-0.000270526254391174i,0.000986295905984666+2.89516834365268e-05i
-0.000654506888393764+4.12401260350168e-06i,-8.15703092582002e-05+0.000101061090439707i,-0.000186421433032657+0.000864790470199956i,0.000978415166629603+4.47805199756474e-05i,0.000154700101742161+0.000170399052206819i,9.14299604859994e-05+0.000164080361180643i,0.000101566995338117+0.000707310558463829i,-0.000553823037082888+6.33517033189085e-05i
0.000127123151711569+-1.17926634441275e-05i,6.4444453167402e-06+0.000101742670688553i,-6.18741142504392e-05+8.20827682591393e-06i,-0.000654745601166915+2.65777053391282e-05i,0.000532830943530534+0.000156824679779025i,-0.000105954168258935+-0.000216525112753517i,6.44376756018034e-05+0.00134306370413283i,-0.000781113357100507+-5.80485788018895e-05i
0.000408695270958784+-9.87615000758412e-05i,4.38699926346296e-05+-0.000201862093494983i,1.46998533561941e-05+-0.000841034604674205i,-0.000497172175891931+-6.21578525281367e-05i,-0.000262334650305693+1.17094585296614e-05i,7.60768286900892e-05+3.72444167720587e-05i,3.08713019251291e-05+0.00137604855627335i,0.000691181668882476+2.17148279962385e-05i
-0.000366792496778526+-8.79489634476739e-05i,-6.55348883741909e-05+0.000173310227014775i,0.000286451021538327+-0.00086250719702073i,0.0007438667993561+6.63664387948317e-05i,-0.000486630880614452+-2.78314617580005e-05i,-4.03641908770779e-05+8.65721499849087e-05i,9.87148599586648e-05+4.51868527611807e-05i,0.000229820060672299+2.83141920609282e-05i
-0.000546788565266799+-6.55995633472422e-05i,7.6639850257329e-05+-5.74940412771475e-05i,0.000122056763424198+-0.00033460198376198i,2.62420111308818e-05+-3.88508902299643e-05i,0.000284885062034689+-9.58860332834487e-05i,2.14046044706327e-06+-0.000185120067950709i,7.30800916195767e-05+-0.000840158628519105i,-0.000812450598369388+-8.85486472204455e-05i
0.000271273967225168+2.14125574895299e-05i,-6.50515202924356e-05+-6.5473896875648e-05i,0.000139305603651341+0.000219427375058808i,-0.00080419587779921+-6.47983929087623e-05i,0.000493628299827534+-0.000149079512015226i,4.60612431083621e-05+0.000164391193410985i,-4.64307963104298e-05+-0.00143919229468871i,0.000156116455119664+0.00010011368941784i
0.000563734343244165+-8.17507846711906e-06i,1.78332249884178e-05+0.000188408750058239i,0.000121184195237416+0.00127206160171478i,0.00036762364866331+0.000137295356217246i,-0.000315609732426392+-0.000127048451847148i,-7.6557726190518e-05+-8.55747989888405e-05i,-0.000198649711645711+-0.000258919060090041i,0.000645970082078607+1.07393946548622e-05i
-0.000210365633582734+6.15739679568926e-05i,3.28077711694981e-05+-0.000183918320396759i,0.000140533650769768+0.00122480145140617i,0.000386077957223529+-3.86997119380717e-05i,-0.00067482111521647+3.91712507342692e-05i,6.29525992726746e-05+-0.000120647765306198i,-6.21020228473743e-05+0.000922814813338505i,-0.000580571745874106+-0.000139155308195302i
-0.000683033416716491+0.000104442217403774i,-5.41255363321169e-05+6.03977522944445e-06i,-0.000178928086428237+0.000804245052659392i,-0.000710107209974379+-0.000111610704986803i,6.64117361584684e-05+5.93936550860191e-05i,-3.26371522716311e-05+0.000199632318784366i,-0.000103046756315434+0.00128932638736932i,-0.000177014647229259+7.83182041646706e-05i
9.46900013428365e-06+0.000119614828605265i,7.44082089201765e-05+0.000117658810707432i,-0.000128158252188503+-0.00010522071239646i,-8.78828015662006e-05+0.000112637265984069i,0.000624782835950334+1.2986461815323e-06i,5.08768249041789e-06+-0.000123173642750162i,-2.30672421905923e-06+0.00135498110162109i,0.000707507978226177+6.59602825891935e-05i
0.000563418059445245+-2.42448328025962e-05i,-7.97704400119871e-05+-0.000160566881119398i,-0.000174641938360516+-0.00039810451552145i,0.000647367761211587+7.48399058074736e-06i,1.60794684494839e-05+3.98443532967241e-05i,6.34841109661265e-05+3.8976864711054e-05i,-8.67712871713553e-06+0.000106027642555787i,8.27855035221626e-05+-0.000123361094075372i
4.91241268863478e-05+-2.44077563218304e-05i,5.79944348364275e-06+0.00016650288381612i,-0.000194345827939811+-0.000290632034042925i,3.60575700058849e-05+-9.04837932783973e-05i,-0.000519097264298403+7.26828450207669e-05i,-0.000120423572198142+8.38350227564264e-05i,0.000106963260438947+-0.000351707006549723i,-0.000608371538067717+6.16910842066191e-05i
-0.000453458108148338+-4.41493383865129e-05i,8.50617448753985e-05+-6.13444876457385e-05i,-0.000147668319616532+0.000182161508898411i,-0.000639752092182809+0.000100086141693812i,-0.000110798325069307+4.86879844747669e-05i,8.83129117928899e-05+-0.000170910448898982i,4.05602140494712e-05+-0.000582380444470519i,0.000159790776315164+2.71869600654436e-05i
-0.000120073739190611+-0.000124213734138838i,-0.000111397734893719+-6.38610179863099e-05i,6.13045748269284e-06+0.00119367331029056i,0.000477706351849901+-2.66738637968458e-05i,0.000361171698987003+-3.6752964173509e-06i,-1.68807853399985e-05+0.000173982395514988i,0.000116912855719536+-0.000197921292465349i,0.00066373812596384+-9.29915526321728e-05i
0.000448912839239565+-0.000135448835745631i,0.000115536608919303+0.000190984908050319i,0.000149088103444983+0.00103275460756331i,0.000508013482371794+-7.46816957383089e-05i,3.46083946514282e-05+-2.19993171614671e-05i,-3.82906716033523e-05+-7.42113596540587e-05i,2.92039869636504e-05+0.000243961518758883i,-0.000760449708577326+5.35377395832761e-05i
9.70884058429498e-05+-2.61083652007582e-05i,-7.5654352705759e-05+-0.000185001504232031i,0.000120362912082831+0.000373439226109998i,-0.000869120296817559+6.99720247802161e-05i,-0.0004534758279914+-5.7785521492308e-05i,0.000108260006331835+-0.000127898453081555i,0.000115040860175835+0.000620916296540647i,-0.000197525198346944+7.50073798033762e-05i
-0.000438494563764196+4.52561150279651e-05i,2.06002164323851e-07+-1.97310667056001e-05i,7.8975224173684e-05+-0.00096503086745247i,9.8329327651465e-05+7.37858767177432e-05i,-7.0323595793816e-05+-0.000123531975751351i,-0.000123325596932708+0.000217877043009093i,1.99508990921588e-05+0.00109516111791632i,0.0008502465917269+-9.26289178797238e-05i
-6.8517782928221e-06+-1.59346530013154e-05i,5.04742282737326e-05+0.000126791619848429i,5.51291762319742e-05+-0.00139457001436739i,0.000776265209456498+-0.000109747901188924i,0.000470020153348523+-6.07551800937684e-05i,0.000103694330979151+-0.00010495017411373i,-8.69464866371179e-06+0.000543228808078134i,-0.000347023604167798+-3.82493956031156e-05i
0.000457371420296608+0.00011798464617054i,-0.00010531474875532+-0.000165392342725915i,7.72765073223506e-05+-0.00115371914737372i,-0.00055978239345343+1.99240024400096e-05i,-7.05660627657257e-05+-1.75628137653946e-05i,-7.82444054477177e-05+5.80826610444194e-05i,-9.35105026273123e-05+2.29116720130826e-05i,-0.000620734155186919+0.000103410384222304i
-0.000166748270696788+0.000190545502545482i,0.000150777941823236+0.000212923408900138i,-9.56591963064001e-05+-0.000543598152248516i,-0.000333823776120973+6.77841631599853e-05i,-0.000401228869779489+-1.32841666835526e-05i,-1.95591978327982e-05+8.66085259494565e-05i,-3.41564385971409e-05+-0.00107285696029707i,0.000736642170228671+-6.39706918747349e-05i
-0.000336573804822863+0.000141453697975822i,-7.42356817132987e-05+-7.99571312292538e-05i,-0.000135247383773105+0.000111439783097137i,0.00085716115576971+-7.90902195258635e-05i,0.000253635058284605+-1.3719645147682e-05i,0.000110680296506322+-0.00022165113972457i,-5.36357494681783e-05+-0.00102322558828455i,-2.30131194489317e-05+-1.55318542377175e-05i
0.000286224222312634+1.70181145595541e-05i,-8.85499095738751e-06+-9.93838760490367e-05i,-0.000203102297505869+0.0003455810745968i,-0.000304734260390217+4.18972033188193e-05i,0.00030918103238773+8.52035029109804e-05i,-0.000102898392582754+0.000192781928854111i,6.41340168814404e-05+-0.000310561889041139i,-0.000833160318297462+6.86562702165916e-05i
0.000359209997649779+1.61795403543609e-05i,5.34983691108389e-05+0.000182558159461887i,-6.04198776408116e-05+0.000945410968484589i,-0.000631426555384123+3.69651240111961e-05i,-0.000277062801844957+8.68048297842861e-05i,7.40356502193664e-05+-4.49922878407547e-05i,0.000140283009467714+0.000717298872265447i,0.00046623444803601+-9.77209383167733e-05i
-0.000294935532340521+-5.48821653546224e-05i,-8.81929979374504e-05+-0.000140628567028722i,-5.45720068160522e-05+0.000343779714094066i,0.0005523880746816+-0.000119147518116707i,-0.000439979543672096+0.000115235930956425i,-3.05085132799717e-05+-9.63550677530011e-05i,0.000186271070736757+0.00114583683051748i,0.000350026530864456+2.47748002418493e-05i
-0.000463371092222862+-0.000105087423011184i,8.95287659971908e-05+1.5603298447093e-05i,6.72719398201703e-05+-0.000129748530762441i,0.000160992868718191+9.33343020450134e-05i,0.000352120473462124+7.32075196638066e-05i,-3.4941389962922e-05+0.000163357698679499i,0.000103478271478538+0.00101249892752325i,-0.000653002043340651+7.54697886167014e-05i
0.000314815326236466+-0.000113368852570344i,-4.03676141890409e-05+9.32014928086371e-05i,2.7305573789978e-05+-0.000485663774044283i,-0.000717089166233043+-1.05316809295497e-05i,0.000340285527250363+2.70141362709189e-05i,8.72030254729723e-05+-0.000128995538081611i,-4.59244116303613e-05+0.00051167367317481i,-9.4216272470313e-05+-0.000113193080315679i
