-3.72431994731724e-05+8.65467800625986e-05i,0.000117431919166604+0.00052996599085401i,-0.000101611708245294+0.000153993530330468i,-0.000259117083294117+-0.000105622396953708i,-0.000138405178181126+0.000161308417669697i,-9.81283715503536e-05+-0.000152984606784253i,-0.000165073368787474+-0.000124026422608447i,0.000122287384476253+-4.1473908076034e-05i,0.000288925807689382+-5.14891591595376e-05i,-0.000113797439762274+0.000103875050545641i,3.05641409206034e-05+-6.92805878795262e-05i,-0.000117784005295814+-0.000416187533693976i,-1.59476533665133e-05+-9.76377333607671e-05i,8.84342948999772e-05+-2.72298264155671e-05i,4.78289952128049e-05+0.000114016008184533i,9.15432229676531e-05+-0.00020666126762365i
-0.000164694092086953+-5.84889016126275e-05i,5.78804858833651e-05+-0.000288558970438355i,0.000108412639649096+-4.19356335837356e-05i,-0.000167683051405906+0.000346721090879743i,0.000152966040631415+3.80585007834102e-05i,0.000144281620434428+5.04379145831684e-05i,-0.0001572160469366+0.000134196697427129i,-0.000421612837675874+0.000130089932771673i,-0.000295383305089866+-0.000115508840524456i,0.000132572238322835+0.000548330350866719i,2.83668124466799e-05+0.000129635169840899i,0.000377007411847242+6.04960974998568e-05i,-0.000114472594068826+0.000142055692293093i,1.46695120821734e-05+0.000133964598938456i,-0.000134777240211154+-9.54698814687288e-07i,0.000114037626212807+0.000179852997096986i
0.000285088510884532+-9.22838860910974e-05i,-0.000150762602799162+-0.000514181748805787i,-1.12788441246431e-05+-2.04727956827593e-05i,0.00016397967208129+-0.000102277898694802i,-2.96505998375636e-05+-0.000115652004934779i,-9.91691287759165e-05+-3.3236422254377e-05i,3.8535031171939e-05+-0.000151073118340382i,0.000334429091760184+-0.000198681874171986i,0.000179370755888703+-2.80319870930785e-05i,5.98081967251301e-05+-0.000599087242217079i,-0.000157819943516933+-0.00016409172381265i,0.000333026920503537+0.000277288390827817i,0.000127703633278739+-3.63888799020303e-06i,-0.000153250690054475+-0.000148565060735866i,-0.000198744152439284+-8.41881279591227e-05i,-0.000660546028785162+-0.000114634416014504i
-0.000260878255190728+-7.82352612364458e-05i,5.97208545585383e-05+0.000344717795632943i,-1.16554403915393e-05+6.41372491521413e-05i,0.000320299906409756+-0.000296939382344533i,-1.37393982949236e-05+7.06700891821154e-05i,-6.53671349288682e-05+-0.000118628379579602i,0.000139528579368319+-2.65810482926161e-05i,0.000397613574914518+0.000230172816135768i,-9.32387868362748e-05+0.000120150119657865i,-0.000174744335422321+-0.000467743361075558i,0.000174445660929578+8.30914288138728e-05i,-7.5203764438109e-05+-0.000140223158165811i,-0.000155317185908008+-6.5321110614495e-05i,0.00014173298549365+8.4244189049501e-05i,-0.000100845160588389+0.000196576273928089i,0.000926996766502068+2.77148668918813e-05i
0.00023710059929496+4.32022757635259e-05i,0.000135303880154599+0.000329282110751744i,0.000180825859752265+-0.000137208622702607i,-2.15853149120874e-05+0.000295465617894965i,9.79103268217311e-05+-2.3780465020816e-05i,0.000123704629827228+0.000117150833142347i,0.000188936993770722+0.000133739041945292i,-0.00117035641113876+-0.000223047864273834i,3.18726605900683e-05+0.00010506719216708i,0.000125737314236377+0.000156171769174874i,-1.79516337906146e-05+-8.11648891224257e-05i,-0.000239122072707345+-0.000271486184193199i,8.63626589043506e-05+0.000107399825189069i,-8.59868756301116e-05+-3.83258203936443e-05i,5.57097798100162e-05+-0.000110235286901968i,-0.000261788722480506+5.8725499773791e-05i
-0.000244294104598566+0.000110353356086846i,-0.000185007963514163+-0.000348615194163372i,-0.000232399262808893+0.000150342111538725i,-0.000243679955822708+4.79787305689845e-05i,-0.000126524453856371+-7.23689920794971e-05i,-0.000167963970804202+-0.000152620954032292i,1.33978708173593e-05+-0.000187374025989936i,0.000884636475147177+0.000187758488239i,3.32881465072093e-05+-3.480445420728e-05i,2.9420732933666e-05+0.000376209543748736i,-0.000102569877811984+3.97437517732729e-06i,6.34270295878098e-06+0.000460813541171193i,-5.21328305602003e-05+-0.000113251237629609i,-5.61006919434323e-05+-9.79769839984165e-05i,0.000224976281255749+-3.18581541978666e-05i,-0.000864494815828517+-0.000130588146353512i
0.000243246734706771+7.58562301834003e-05i,7.72058880198421e-05+-0.000327781431254159i,7.16209817183667e-05+-0.00010341419999307i,-5.09351441570965e-05+-0.000324971493741464i,0.000160978204417385+0.00013156608003132i,7.83862284267163e-05+3.00026307049923e-05i,-0.000176405601864968+7.93142728203636e-05i,0.000209989180684525+-0.000135012515393713i,-0.000139555356144855+-0.000125405871581254i,-0.000113443197045309+-0.000646634184160021i,0.000138176318678933+0.000110484904724145i,0.000366980245400694+-0.000238721114446179i,-5.91985581137436e-05+-5.41520197965595e-06i,0.00015488654499222+0.000113271973465187i,0.000135707295703701+0.000123840327554558i,0.00115786270779837+0.000184908817894649i
-0.000171539307115373+-5.6898043485103e-05i,4.12579913293704e-05+0.000633014767486518i,-3.22229947537444e-05+7.12191235432835e-05i,0.000252383120485136+0.000267852620377929i,-5.35034079150342e-05+-4.57034222326197e-05i,4.82203651535903e-05+0.000116571090173435i,-0.000194209027118724+2.68662902466436e-05i,-0.00105222024839348+6.85591218600256e-05i,0.000265260193652776+-2.60317366108367e-05i,6.31641920094937e-05+-0.000308809041179804i,-2.66976693820586e-05+-0.000117111497124236i,0.000203516523099254+-0.000108695149460836i,0.000151920397244992+0.000104301202850033i,-0.000211096463515189+-0.000164762757701842i,1.06633733694027e-05+-0.000150555446698625i,-0.000459218869059022+-0.000222497411468144i
2.09322931990541e-05+-9.62109463399369e-05i,-4.00696507346558e-05+0.000432651169522267i,-9.58539789650446e-05+-6.64268247605092e-06i,0.000203615461505144+1.81320242218128e-05i,-2.25782675537512e-05+-8.42191553168919e-05i,-0.00024117167325941+-0.000194936701335038i,-0.000170333320402072+-0.000128361556481407i,0.00100984543202101+1.1930446355575e-05i,-0.000343698966256101+2.09987900621259e-05i,6.89434170457847e-05+0.000360269801156309i,4.1785727403182e-05+0.000145104428420246i,-0.000305663027814854+0.000221269382169418i,-8.28873490125941e-05+-8.96361048859251e-05i,8.08393088328675e-05+-2.03366195995124e-05i,-0.000109873085108377+2.93084078569088e-05i,-0.000633288479235044+0.000238927238335318i
0.000166870838756271+-0.000118556124723774i,-7.7321979876135e-05+-0.000371237972984022i,0.000101003648858847+-0.000129860942166001i,-0.000231168480121828+-0.000221445797743028i,2.44976830808311e-05+0.000152181884211947i,0.000190480346474152+0.000159824320633038i,-2.53879205098953e-05+7.38010834452102e-05i,-7.85571158683838e-05+-0.000100997561369753i,0.000325102076905425+8.52652944128088e-05i,-9.94142645440133e-05+0.000583449909099799i,0.000140125641337107+-0.00012190852161048i,-0.000290695475725649+-2.50273968799229e-05i,0.000134697717665378+-5.34654039725346e-05i,0.000138773164384186+0.000148696485804976i,-0.000173639296794152+1.63189945565124e-05i,0.00119962913370119+-0.00022316616909148i
