-0.000174916562375115+6.78349874138349e-05i,-0.000183939592231249+-3.93472067598499e-05i,-0.00010230733691842+0.000135013522495081i,8.08659762136803e-05+-0.000235867642469824i,-0.000166049783208408+6.5026976642064e-05i,-3.85039637929755e-05+-1.13797046823408e-06i,-0.000270028883973453+-0.000166477296133634i,0.000171047384277463+-0.000379149364391083i
-6.68153238365329e-05+0.000247105023242555i,0.000129848179244061+4.10516662681376e-05i,-0.00012141874431201+-0.000100531253640663i,0.00023091870352098+-0.000144326224209917i,0.000250544747513522+0.000232318155172311i,4.05720240641274e-05+5.59992797609224e-06i,0.000267708718606436+-0.000214506691940383i,0.000204104299773286+0.000184593323544482i
0.000281451490586473+-0.000227201753374472i,-0.000185419000852562+-4.43132326475512e-05i,0.000266471701489058+-0.000223669707208578i,0.000172794631671081+0.000411069403286205i,-3.26398218336332e-05+0.000110210401333841i,-0.000100024834954059+-1.68768289038618e-05i,-0.000163305260181842+-7.59118422704053e-05i,9.79743573821185e-05+1.28040452527056e-05i
-0.000128328261908638+-0.000276553648329589i,8.35896423795208e-05+4.12077238680464e-05i,-0.000373425200101584+-0.000161813044657711i,0.00026283992001194+3.00068320096553e-05i,-0.00026153729953683+-0.000472706473166645i,0.00012046375834311+3.56768100136492e-05i,-9.54450082684676e-05+2.57652682519177e-07i,9.89079073447619e-05+-0.000434331019851845i
-0.000203977487809496+0.000121573495080584i,-0.000111205989747609+-2.57517478767625e-05i,0.000185879828524801+-0.000328411568065066i,0.000188487610161088+-0.000323405189796428i,0.000205751281377247+-0.000262447673641645i,-0.000212025086019668+-5.44910886116904e-05i,0.000332271571989213+7.66888305215782e-05i,-3.57017171040472e-05+0.000118358626091368i
0.000243257844836759+0.000194116258311693i,-4.17405889233782e-05+3.41606288556739e-07i,7.61245140534207e-05+-0.000148685816168157i,0.000218058133271842+0.000352851370055726i,0.000127590620102654+2.53227794511494e-06i,0.000332964323324867+6.32018406336639e-05i,-0.000404855875075416+0.000249328117036566i,1.83950940745893e-05+0.000369408737474596i
1.76292586019479e-05+0.000255580435029294i,0.000259282670799653+2.58915355687758e-05i,-0.000367546483546438+3.42666335481095e-05i,0.00014278925603865+0.000314870301410733i,-0.000256205721550082+0.000207250760550822i,-0.000260963268926265+-5.71911798080494e-05i,0.000244948095661749+0.000162828739878762i,-0.000145700950530108+-0.000316515178092392i
-0.00024595952071421+-7.60087911746314e-05i,-0.000268085543053005+-4.39130609565773e-05i,0.000442207137527177+9.65586967028177e-05i,5.55706395129241e-05+-0.000381908530689461i,0.000116861167277196+0.000264861197520757i,0.00016625566542889+4.00602817616347e-05i,8.31424916070624e-05+8.06667479271505e-05i,-0.00012097299132758+-7.86861780113717e-05i
0.000204053819267744+-0.00029851460025062i,0.000357001566547405+5.07255400230348e-05i,-0.000251622580470007+0.000239348364370773i,3.08452510819592e-05+3.02412938933618e-06i,0.00020896265150314+8.51855551033788e-06i,1.82033322467728e-05+-2.02555150983182e-05i,-0.000384444079006691+2.76987548381039e-05i,-0.00019345853009372+0.000480740274066974i
0.000103404047980218+-6.20622689965148e-05i,-0.000259268755745956+-5.06663640755453e-05i,-9.89311403754197e-05+0.000137956259411262i,-0.000146302551433645+0.000329195175585159i,-0.000228867453768002+-0.000197891359374155i,-0.000234660773649953+4.25217193713124e-06i,0.000410926540955467+-8.7394403946504e-05i,-0.000224912560745291+-0.000100199071667213i
-0.000220456096098137+0.00016787150657642i,5.76042660560105e-05+5.00347465122982e-05i,0.00029537517366266+3.45926396235042e-05i,-3.79793918519217e-05+-0.00032976911777249i,5.62019562132927e-05+-0.000289910040374492i,0.000285348393998211+9.10093621633317e-06i,-0.000243871032489384+-0.000140832011905335i,-0.000185610204412216+-0.000266185741130584i
