3.42932912417401e-06+0.000183490675312418i,-7.21646822788067e-05+3.73267214325138e-05i,-0.00209414740330536+-0.000147623135283495i,-4.36813817053177e-05+-5.8698910575075e-05i,0.000132823285812046+-7.93334085429274e-05i,0.000107498375650697+-0.000164868592496595i,0.00256709910902652+1.76300424641487e-05i,0.000137206262164446+0.000234277080950646i
9.16621903402404e-05+0.000119426546755365i,0.000161223668468484+0.000171679365535227i,-0.00294746801125422+6.56518405365172e-05i,-0.000130452449449512+-0.00015263004852031i,-7.95071234486868e-05+-6.89069484835238e-05i,-5.85410738076277e-05+8.94669799465636e-05i,0.000443271448096636+-0.000136653537500448i,-4.48715299141274e-05+8.79868737523705e-05i
-0.000143530681930631+2.3466841299559e-05i,-0.000174641187439139+-0.000126591889734387i,-0.00191476739711206+9.39075432950861e-05i,3.92623090150682e-05+-9.69933486399327e-05i,-5.05802527817821e-06+2.34978968397898e-05i,-8.59574868099266e-05+0.000124878386895944i,-0.00163350793172214+0.000111080933682629i,-0.000128481140047424+-1.76139007929338e-05i
9.02537795182548e-05+-3.45546905707399e-05i,8.15796289721743e-05+-5.50715330247184e-05i,-0.000110983748493462+-0.000152656740450566i,0.00012805603425343+-4.66106902258891e-05i,9.58805773428089e-05+0.000180908514707453i,0.000198219088542039+-0.000169780805019088i,-0.00254992974154327+2.5194898715425e-05i,2.53096954743823e-05+-4.24373106888758e-05i
-9.88158715783107e-06+-1.34781158480139e-05i,9.71852184392731e-05+0.000188537485744782i,0.00176530632141483+3.85947016192267e-05i,-6.81341325361964e-07+2.5586788091131e-05i,-0.000143550265458453+0.00025824575298416i,-0.000204796521749956+-1.76922958357567e-05i,-0.00230326610798377+-0.000132512188754234i,0.000127755912793344+-8.54721794534737e-05i
-8.70026804322424e-05+1.61422972639872e-05i,-0.000165195971597976+1.66256905139364e-06i,0.00326739112640402+0.000105440445512682i,-0.000126419614822219+0.000151229066512471i,9.79404309684195e-05+0.000257271435829889i,6.14158363639418e-05+0.000148877802757421i,-0.000548455153073374+0.000113165473451123i,4.40366918494998e-06+-1.6563625312227e-05i
0.000126280470998298+1.72519539625488e-05i,0.000143595879670454+-8.66809563936558e-05i,0.00276241839177282+-0.000151745271889385i,5.12854508752109e-06+0.000135859898043021i,-2.92235944106117e-05+0.000209840527118258i,-2.63857101462656e-05+-5.03522490854559e-05i,0.0023825814100932+2.99360965011618e-05i,-0.00011165309490626+0.000136511062352106i
-0.00011005812586166+-1.92736759822772e-05i,-0.000212749648909323+0.000115326126956803i,-0.000288080298887035+4.08051727286487e-05i,0.000121511488079821+3.07304643204163e-05i,-6.41717925169732e-05+0.000135000921406654i,-6.37366683752651e-05+-7.69861855143775e-05i,0.00372666720282965+-0.000186705794359231i,-3.63616388367847e-07+0.000178854162971526i
5.2667831742796e-05+-7.43330145633236e-05i,0.000106544190218528+9.68471265140112e-05i,-0.00291335201053051+0.000144332218060226i,-1.0936305779369e-05+-5.29798383738785e-05i,0.000136144623649206+4.18906155141261e-05i,0.000218942118507746+0.000133081913861896i,0.00195452812076188+0.0001220613141721i,0.000135023388669709+0.000161102576717867i
8.31624944144721e-05+-0.000128805365979198i,5.26528916145164e-05+-0.000130407489307665i,-0.00289959684150186+-0.00016773428634005i,-0.000132779162944691+-0.000184005424632386i,-0.000125523320794018+-4.53931934793284e-05i,-0.000184823586389678+7.94245422376006e-05i,-0.000545076235702224+9.76426714815913e-05i,-3.12075811158321e-05+7.61712335446272e-05i
-0.000148637901481817+-0.000176088016779337i,-8.15342511255552e-05+-5.14650969133979e-05i,-0.00174558960717965+9.48227494667727e-06i,4.78757291720616e-05+-0.000219889336211489i,1.00833800024407e-05+-7.6659095461982e-05i,0.000115139417969001+-0.000161244535991713i,-0.00150226349205817+-0.000189613029277035i,-0.000119349780225198+-0.000138317840279599i
8.02326678469287e-05+-0.000172043372055934i,0.000129112534903373+0.000155711476661582i,-0.00118513335034344+0.000188308428863415i,0.000117961925738825+-4.39278124833401e-05i,9.11440487746086e-05+-5.41817190053004e-05i,-9.50130839972088e-05+-2.25792367374409e-05i,-0.00217716091256278+6.32490040393942e-05i,6.08084631251318e-05+-0.000281982037614393i
9.75566067611091e-06+-0.000126233706408734i,-0.000179411379970097+-8.67351891653994e-05i,0.000665573550730424+-0.000124985588435972i,-7.85888530193209e-05+0.000164922128061394i,-8.76582339413309e-05+-6.32491873457573e-05i,-6.83781003129264e-06+0.000133744513616905i,-0.00298179311432209+0.000152636140988626i,0.000134960033374858+-0.000223985237182047i
-5.74894522780291e-05+-6.91118394320321e-05i,0.000114575691702292+-0.000159466757196528i,0.00249330915348231+-9.57615251370216e-05i,-0.000141828344045255+0.000248934742901198i,4.78286823451981e-05+-0.000103429396633972i,0.000106156352172699+-0.000189853489387451i,-0.00118797748661344+-0.000164704069320448i,-9.49320469104428e-05+-3.08003454465742e-05i
3.48041016221876e-05+-3.71112910739861e-05i,-5.33952626094019e-05+0.000198282996298755i,0.00214097745705919+0.000190781466757615i,8.30288436761379e-05+0.000118779377528656i,-2.06000612424467e-06+-0.000183543212472364i,-0.000119965259923886+-0.000152510894279993i,0.00127718413267695+-2.22231444607269e-05i,-0.000112922284055436+0.000156036811002603i
-4.34740569984279e-05+4.91337294398286e-06i,-5.75380810975335e-06+8.26558446218036e-05i,0.000918968130915096+-7.26795892062173e-05i,8.19200169061458e-05+-5.94997272519666e-05i,-2.09747793065189e-05+-0.000211637737997841i,0.000169966216276933+0.000174566660107478i,0.00242607051704255+0.000169428549424848i,4.10325765377356e-05+0.00019467387742141i
2.43667514224444e-05+8.24628232998397e-05i,0.000155279840025986+-0.000164372715515691i,7.88348445249992e-06+-0.000119998888345913i,-1.33378427723416e-05+-0.00018732018746681i,3.43054204502182e-05+-0.00021031358187651i,-0.000131006679800959+3.08852512795516e-05i,0.00247340472484875+-0.000128008846570385i,0.000105357408469459+0.000136167703060107i
2.85868365695097e-05+0.000135450128123517i,-0.000167290216000001+-1.42996125894465e-05i,-0.00101259972613964+0.000179557332135781i,-0.000169096811304957+-0.000250636909608417i,-6.99124691970248e-05+-0.000232726043483219i,-4.60587806066683e-05+-0.00015067920338365i,0.00197400730758944+-2.87154600521536e-05i,-2.82970510072695e-05+-4.81796973014392e-05i
