0.000146685011856499+8.07006322640643e-05i,0.000146909915905301+0.000245254942311998i,-3.87204369932253e-05+0.000153836535292983i,0.000216687330871203+-1.55462653379826e-05i,-9.98276685926969e-05+-0.000157612134584129i,-5.27842506229804e-06+-0.000113091269962407i,0.000288444457640633+-2.20038208975817e-05i,0.000526355542488657+-0.000221908427530306i,0.000217503774740731+3.43009783750562e-05i,0.0001574500745287+0.000120706919518192i,8.38838297188657e-06+-4.3990568416159e-05i,1.29722714073289e-05+0.000113607637642883i,0.000371098701730781+-0.000653962409444534i,3.91328782201053e-05+0.000169531176215265i,0.000427730746178023+-0.000376087109319603i,-0.000144136732343826+0.000204592651532645i
-3.33612209688065e-06+-3.93631287697457e-05i,5.39302752170094e-05+-0.000301062176183526i,6.65922749144588e-05+-0.000133930223904681i,3.81052746215052e-05+-4.27630998772667e-05i,0.000458022787756551+-0.00016129338210652i,-1.68860984518397e-05+-5.62969211783635e-05i,-0.000371320354889009+-0.000238084964276962i,0.000588637779602104+-0.000122501827632399i,0.000251689352871448+1.34717080586282e-05i,-0.000124724478844039+0.000142864095142506i,-1.41474650353308e-05+0.000101406895102355i,-0.000165578201216431+-0.00010163983600333i,-4.40480644190595e-05+-0.000632942539983138i,-5.09289713842724e-05+-0.000199758261646148i,0.00015957027200963+0.000177615352317481i,8.60303027765442e-05+0.000135307378171351i
-0.000149958468465284+-1.20283809926265e-05i,-8.35982354310465e-05+9.0872671945962e-05i,-6.36000675510008e-05+2.67951754662188e-05i,-0.00014471257606042+8.70675651373869e-05i,-0.000331638024311138+-0.000182328295611608i,5.23158905719299e-05+0.000167027132056256i,-3.19543922668442e-05+0.000407827403141275i,0.0005447913819756+-0.000167975127145355i,0.000159204346969066+-7.81456878771164e-06i,-0.000234224910988555+-0.000335246807547764i,8.50610263696581e-05+-0.000157189768496043i,-0.000129785598169965+6.01741547480618e-05i,-0.000371642835655742+-0.000874052600369473i,4.61702928903514e-05+9.95628235031863e-05i,-0.000324392935729257+0.000125281955648624i,0.000326909932234229+0.000175442406980425i
-0.000238692839338098+3.28699384915101e-05i,-0.000214850274919189+0.000250351575337836i,-2.55180185880104e-05+2.6484960337272e-05i,-0.000166639613302684+-9.17903638424422e-05i,-7.96713819802027e-05+-0.000193385373229405i,-8.39188334729439e-05+-0.000180422646001569i,0.00014252821099219+1.30491459816714e-05i,0.000299911284293178+-8.30200861624402e-05i,4.88664295094265e-05+-3.91504459863854e-05i,-0.0001543126980145+0.000300591103277332i,-0.000129489322739193+0.000110767654758598i,0.000133008642847434+-1.17126395992842e-05i,0.000504676846812468+-0.000756853703895885i,-1.82585301555943e-05+4.97290529699389e-05i,5.95069208867595e-05+-0.000378556692323372i,0.000543019358715534+0.0002035975262411i
-0.00016804318170062+6.34477749551383e-06i,-0.000143800559404534+-0.00040477034251i,0.000121563904543412+-7.65609867432862e-05i,0.000102960107479387+7.75614340414291e-05i,0.000523616345272582+-0.000362476662152219i,9.80347717658797e-05+9.26319830492008e-05i,0.000144926013392906+-0.000421936509935186i,0.000300034595317861+-0.000170482000729167i,-0.000192811677747854+8.25041620251506e-05i,0.00012605260771738+-1.8422544940433e-05i,7.67690889030564e-05+-7.68307775441516e-05i,0.000207337018324919+-4.50436030691683e-06i,-0.000206777604802325+-0.00088912186371306i,-2.54340405207531e-05+-6.2559307149932e-05i,0.000170150734612356+0.000339396627829808i,0.00052987446080909+0.000265013662121248i
5.85114239422639e-05+-7.77309652830606e-05i,3.30451182317258e-05+0.000245566138058742i,-0.00013830631408191+8.7552427144775e-05i,0.000232006162268358+-9.64834567355576e-05i,-0.000544549384389349+-0.000210126812470924i,-8.81804961333413e-05+-2.53391741901532e-05i,-0.000356692942249702+8.61106902511883e-05i,5.1663317522667e-05+-0.000117811145443882i,-0.00020806286323024+-6.97967859590078e-05i,0.000309877576157215+-0.00031378675453896i,2.8602422861786e-05+-4.32819452730034e-06i,-6.21532186833563e-05+-1.30666507301861e-06i,-0.000243232556954911+-0.000841670771175145i,7.28319986048156e-05+0.000122881851929043i,6.51466443183024e-05+0.00029344455340835i,0.00063163192001332+0.000228116728732822i
0.00014842576545265+0.000124385701472697i,0.000272712861749616+7.03735054234791e-05i,7.44045063781049e-05+-6.5263005837199e-05i,-4.81749082108639e-05+0.000149674179743327i,0.000181865880581926+-0.000337869820048137i,5.58363997385801e-05+-2.99221011557392e-05i,0.000169376936071575+-3.47773711602688e-05i,-0.000138756098696537+-0.000137227226468816i,-0.000188045299493191+-2.24038696289674e-06i,0.00027585446586843+0.000348196149943941i,-9.80390998636942e-05+4.97878545515623e-05i,-0.000224660319629728+-3.74317226187567e-05i,0.000581476870672492+-0.00080124580527426i,-0.000109101012910788+-0.00010264608067008i,-0.000344370281004017+-0.000301090279569198i,0.000553931985964807+0.000269771463083487i
0.000250337341720022+-0.000109933103274858i,0.000200166503409961+-0.000296697405342387i,-7.00302109737373e-07+2.23660455104716e-05i,-0.000183373797977748+-0.000159769850712001i,0.000285992932267108+-0.000208782844959635i,-1.28822205290025e-05+4.12388175942403e-05i,0.000263962769449144+-0.000287828141513685i,-0.000200106023222394+-4.31041983013461e-05i,3.44796878230041e-05+9.8803858163132e-05i,-3.0282442095066e-05+-9.39774248384173e-05i,9.05995809005318e-05+-0.000103764769306068i,-3.14516716405021e-05+0.000144015484598275i,-0.00030134502183779+-0.00111288348158739i,0.000123617936094623+5.94192880273866e-05i,0.000209149994835751+0.000218851702930261i,0.000586149757355941+0.000272803046799008i
7.24341277851745e-05+2.31996556413918e-05i,4.09847617414391e-05+0.00017857747995311i,-1.95770603000184e-05+4.34077644573931e-05i,-9.11039073328535e-05+6.75154335463957e-05i,-0.000341060294171878+9.98806179367018e-05i,-2.48405930180222e-05+-0.000106869730371264i,-0.000114526899940127+0.000401030852886213i,-0.000238116965654334+-0.000110346339140452i,0.000188105133922556+-0.000168062695892969i,-0.000272392363215115+-0.000162611016180054i,-4.59195432036826e-05+7.74912856527881e-05i,0.000189734957880883+-0.000243476054595621i,-7.84500945243958e-05+-0.00105428576441019i,-0.000117838334796358+-3.75875131303428e-06i,0.000271789199839908+0.000275481011646829i,0.000470463148194756+0.000306392098770104i
2.92425783567772e-05+0.000105617119695762i,-0.000191080288686489+9.16555925153819e-05i,-6.65313880081308e-06+-7.68391018181996e-05i,0.000134580483161976+7.42096469867074e-05i,7.26766917099341e-05+0.000193800183000519i,5.01901830548803e-05+8.05212718672646e-05i,-0.000306370049715906+0.000176098703767789i,-0.000375423482157902+8.37548703827742e-05i,0.000236865302138417+0.000142390972107696i,-0.000140504431650861+0.00021719177168468i,3.25780878451631e-05+-5.33436244252093e-05i,0.00012265808926366+0.000237315597397481i,0.000393673202088819+-0.000988195087819213i,0.000104626724733382+-4.05484065081928e-05i,-0.000152358103335483+-0.000607363792375774i,0.000511463333580514+0.000206241889949377i
